2023-01-16/19:18:27 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:16:37 		  creditCardFraud_28011962_120212.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:05 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-17/13:19:06 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
